File, Function, Total Width, Leading Space(s), Leading Tab(s)
repos/java/java-design-patterns/partial-response/src/main/java/com/iluwatar/partialresponse/Video.java,"Video::Video( Integer id , String title , Integer length , String description , String director , String language)",113, 2, 0
repos/java/java-design-patterns/partial-response/src/main/java/com/iluwatar/partialresponse/Video.java,"Video::toString()",54, 8, 0
repos/java/java-design-patterns/factory-kit/src/test/java/com/iluwatar/factorykit/app/AppTest.java,"AppTest::test()",24, 4, 0
repos/java/java-design-patterns/factory-kit/src/test/java/com/iluwatar/factorykit/factorykit/FactoryKitTest.java,"FactoryKitTest::init()",49, 4, 0
repos/java/java-design-patterns/factory-kit/src/test/java/com/iluwatar/factorykit/factorykit/FactoryKitTest.java,"FactoryKitTest::testSpearWeapon()",54, 4, 0
repos/java/java-design-patterns/factory-kit/src/test/java/com/iluwatar/factorykit/factorykit/FactoryKitTest.java,"FactoryKitTest::testAxeWeapon()",52, 4, 0
repos/java/java-design-patterns/factory-kit/src/test/java/com/iluwatar/factorykit/factorykit/FactoryKitTest.java,"FactoryKitTest::testWeapon()",54, 4, 0
repos/java/java-design-patterns/factory-kit/src/test/java/com/iluwatar/factorykit/factorykit/FactoryKitTest.java,"FactoryKitTest::verifyWeapon( Weapon weapon , Class <?> clazz)",93, 4, 0
repos/java/java-design-patterns/factory-kit/src/main/java/com/iluwatar/factorykit/Sword.java,"Sword::toString()",29, 2, 0
repos/java/java-design-patterns/factory-kit/src/main/java/com/iluwatar/factorykit/App.java,"App::main( String [ ] args)",63, 4, 0
repos/java/java-design-patterns/factory-kit/src/main/java/com/iluwatar/factorykit/Spear.java,"Spear::toString()",29, 2, 0
repos/java/java-design-patterns/factory-kit/src/main/java/com/iluwatar/factorykit/Axe.java,"Axe::toString()",29, 2, 0
repos/java/java-design-patterns/factory-kit/src/main/java/com/iluwatar/factorykit/Bow.java,"Bow::toString()",29, 2, 0
repos/java/java-design-patterns/factory-kit/src/main/java/com/iluwatar/factorykit/WeaponFactory.java,"factory( Consumer<Builder> consumer)",61, 2, 0
repos/java/java-design-patterns/facade/src/test/java/com/iluwatar/facade/AppTest.java,"AppTest::test()",24, 4, 0
repos/java/java-design-patterns/facade/src/test/java/com/iluwatar/facade/DwarvenGoldmineFacadeTest.java,"DwarvenGoldmineFacadeTest::setUp()",39, 4, 0
repos/java/java-design-patterns/facade/src/test/java/com/iluwatar/facade/DwarvenGoldmineFacadeTest.java,"DwarvenGoldmineFacadeTest::tearDown()",27, 2, 0
repos/java/java-design-patterns/facade/src/test/java/com/iluwatar/facade/DwarvenGoldmineFacadeTest.java,"DwarvenGoldmineFacadeTest::testFullWorkDay()",97, 4, 0
repos/java/java-design-patterns/facade/src/test/java/com/iluwatar/facade/DwarvenGoldmineFacadeTest.java,"DwarvenGoldmineFacadeTest::InMemoryAppender::InMemoryAppender()",68, 6, 0
repos/java/java-design-patterns/facade/src/test/java/com/iluwatar/facade/DwarvenGoldmineFacadeTest.java,"DwarvenGoldmineFacadeTest::InMemoryAppender::append( ILoggingEvent eventObject)",55, 4, 0
repos/java/java-design-patterns/facade/src/test/java/com/iluwatar/facade/DwarvenGoldmineFacadeTest.java,"DwarvenGoldmineFacadeTest::InMemoryAppender::getLogSize()",30, 4, 0
repos/java/java-design-patterns/facade/src/test/java/com/iluwatar/facade/DwarvenGoldmineFacadeTest.java,"DwarvenGoldmineFacadeTest::InMemoryAppender::logContains( String message)",90, 6, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenMineWorker.java,"DwarvenMineWorker::goToSleep()",46, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenMineWorker.java,"DwarvenMineWorker::wakeUp()",41, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenMineWorker.java,"DwarvenMineWorker::goHome()",42, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenMineWorker.java,"DwarvenMineWorker::goToMine()",49, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenMineWorker.java,"DwarvenMineWorker::action( Action action)",41, 8, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenMineWorker.java,"DwarvenMineWorker::action( Action ... actions)",42, 2, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenGoldmineFacade.java,"DwarvenGoldmineFacade::DwarvenGoldmineFacade()",44, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenGoldmineFacade.java,"DwarvenGoldmineFacade::startNewDay()",97, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenGoldmineFacade.java,"DwarvenGoldmineFacade::digOutGold()",57, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenGoldmineFacade.java,"DwarvenGoldmineFacade::endDay()",98, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenGoldmineFacade.java,"DwarvenGoldmineFacade::makeActions( Collection<DwarvenMineWorker> workers , DwarvenMineWorker . Action ... actions)",73, 2, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/App.java,"App::main( String [ ] args)",64, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenCartOperator.java,"DwarvenCartOperator::work()",66, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenCartOperator.java,"DwarvenCartOperator::name()",34, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenGoldDigger.java,"DwarvenGoldDigger::work()",46, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenGoldDigger.java,"DwarvenGoldDigger::name()",32, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenTunnelDigger.java,"DwarvenTunnelDigger::work()",65, 4, 0
repos/java/java-design-patterns/facade/src/main/java/com/iluwatar/facade/DwarvenTunnelDigger.java,"DwarvenTunnelDigger::name()",36, 4, 0
repos/java/java-design-patterns/retry/src/test/java/com/iluwatar/retry/FindCustomerTest.java,"FindCustomerTest::noExceptions()",48, 2, 0
repos/java/java-design-patterns/retry/src/test/java/com/iluwatar/retry/FindCustomerTest.java,"FindCustomerTest::oneException()",72, 6, 0
repos/java/java-design-patterns/retry/src/test/java/com/iluwatar/retry/FindCustomerTest.java,"FindCustomerTest::resultAfterExceptions()",59, 4, 0
repos/java/java-design-patterns/retry/src/test/java/com/iluwatar/retry/RetryTest.java,"RetryTest::errors()",68, 4, 0
